t,wall,phase,label,cmd1,cmd2,cb1,cb2,bs1,bs2,a1,a2,ba1,ba2,v_batt,v_int,v_5v,t_mcu,ff
111.5598,2026-09-25T14:50:34.964,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.5699,2026-09-25T14:50:34.974,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.58,2026-09-25T14:50:34.984,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.5901,2026-09-25T14:50:34.994,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.6002,2026-09-25T14:50:35.004,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.6103,2026-09-25T14:50:35.014,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.6205,2026-09-25T14:50:35.025,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.6308,2026-09-25T14:50:35.035,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.641,2026-09-25T14:50:35.045,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.6511,2026-09-25T14:50:35.055,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.6612,2026-09-25T14:50:35.065,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.6713,2026-09-25T14:50:35.075,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.6814,2026-09-25T14:50:35.086,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.6916,2026-09-25T14:50:35.096,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7017,2026-09-25T14:50:35.106,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7118,2026-09-25T14:50:35.116,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7219,2026-09-25T14:50:35.126,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7323,2026-09-25T14:50:35.136,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7424,2026-09-25T14:50:35.147,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7526,2026-09-25T14:50:35.157,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.006,31.0,0.0
111.7627,2026-09-25T14:50:35.167,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.7728,2026-09-25T14:50:35.177,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.7829,2026-09-25T14:50:35.187,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.793,2026-09-25T14:50:35.197,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8031,2026-09-25T14:50:35.207,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8132,2026-09-25T14:50:35.217,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8233,2026-09-25T14:50:35.228,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8336,2026-09-25T14:50:35.238,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8437,2026-09-25T14:50:35.248,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8538,2026-09-25T14:50:35.258,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8639,2026-09-25T14:50:35.268,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.874,2026-09-25T14:50:35.278,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8841,2026-09-25T14:50:35.288,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.8942,2026-09-25T14:50:35.298,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.9043,2026-09-25T14:50:35.308,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9144,2026-09-25T14:50:35.319,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9245,2026-09-25T14:50:35.329,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9349,2026-09-25T14:50:35.339,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.945,2026-09-25T14:50:35.349,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9551,2026-09-25T14:50:35.359,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9652,2026-09-25T14:50:35.369,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9753,2026-09-25T14:50:35.379,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9854,2026-09-25T14:50:35.389,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
111.9955,2026-09-25T14:50:35.400,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
112.0056,2026-09-25T14:50:35.410,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
112.0157,2026-09-25T14:50:35.420,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
112.0259,2026-09-25T14:50:35.430,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
112.0361,2026-09-25T14:50:35.440,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
112.0462,2026-09-25T14:50:35.450,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.0563,2026-09-25T14:50:35.460,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.0664,2026-09-25T14:50:35.470,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.0765,2026-09-25T14:50:35.481,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.0866,2026-09-25T14:50:35.491,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.0967,2026-09-25T14:50:35.501,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1068,2026-09-25T14:50:35.511,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1169,2026-09-25T14:50:35.521,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1271,2026-09-25T14:50:35.532,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1377,2026-09-25T14:50:35.542,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1478,2026-09-25T14:50:35.552,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1579,2026-09-25T14:50:35.562,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.168,2026-09-25T14:50:35.572,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1782,2026-09-25T14:50:35.582,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1883,2026-09-25T14:50:35.592,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.1984,2026-09-25T14:50:35.602,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2085,2026-09-25T14:50:35.613,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2186,2026-09-25T14:50:35.623,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2287,2026-09-25T14:50:35.633,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2391,2026-09-25T14:50:35.643,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2492,2026-09-25T14:50:35.653,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2593,2026-09-25T14:50:35.663,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2695,2026-09-25T14:50:35.674,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2796,2026-09-25T14:50:35.684,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2898,2026-09-25T14:50:35.694,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.2999,2026-09-25T14:50:35.704,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.31,2026-09-25T14:50:35.714,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.023,31.0,0.0
112.3202,2026-09-25T14:50:35.724,step_ch2,d=300,0,300,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.003,31.0,0.0
112.3303,2026-09-25T14:50:35.734,step_ch2,d=300,0,300,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.003,31.0,0.0
112.3404,2026-09-25T14:50:35.744,step_ch2,d=300,0,300,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.3505,2026-09-25T14:50:35.755,step_ch2,d=300,0,300,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.3606,2026-09-25T14:50:35.765,step_ch2,d=300,0,300,38833.0,34658.0,0.0,0.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.3707,2026-09-25T14:50:35.775,step_ch2,d=300,0,300,38833.0,34658.0,0.0,0.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.3809,2026-09-25T14:50:35.785,step_ch2,d=300,0,300,38833.0,34658.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.391,2026-09-25T14:50:35.795,step_ch2,d=300,0,300,38833.0,34658.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.401,2026-09-25T14:50:35.805,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.4111,2026-09-25T14:50:35.815,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.4212,2026-09-25T14:50:35.825,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.4315,2026-09-25T14:50:35.836,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.4416,2026-09-25T14:50:35.846,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.4517,2026-09-25T14:50:35.856,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,13.3,13.8,5.003,31.0,0.0
112.4617,2026-09-25T14:50:35.866,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,12.9,13.8,5.006,31.0,0.0
112.4718,2026-09-25T14:50:35.876,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,0.4,12.9,13.8,5.006,31.0,0.0
112.482,2026-09-25T14:50:35.886,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.492,2026-09-25T14:50:35.896,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.4,-15.8,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5022,2026-09-25T14:50:35.906,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5123,2026-09-25T14:50:35.916,step_ch2,d=300,0,300,38833.0,34664.0,0.0,476.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5224,2026-09-25T14:50:35.927,step_ch2,d=300,0,300,38833.0,34664.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5328,2026-09-25T14:50:35.937,step_ch2,d=300,0,300,38833.0,34664.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5429,2026-09-25T14:50:35.947,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.553,2026-09-25T14:50:35.957,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5631,2026-09-25T14:50:35.967,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5732,2026-09-25T14:50:35.977,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5833,2026-09-25T14:50:35.987,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.5934,2026-09-25T14:50:35.997,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.006,31.0,0.0
112.6035,2026-09-25T14:50:36.008,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.01,31.0,0.0
112.6136,2026-09-25T14:50:36.018,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,2.0,12.9,13.8,5.01,31.0,0.0
112.6237,2026-09-25T14:50:36.028,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.6342,2026-09-25T14:50:36.038,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.9,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.6443,2026-09-25T14:50:36.048,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.6545,2026-09-25T14:50:36.059,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.6646,2026-09-25T14:50:36.069,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.6748,2026-09-25T14:50:36.079,step_ch2,d=300,0,300,38833.0,34701.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.685,2026-09-25T14:50:36.089,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.6951,2026-09-25T14:50:36.099,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.7053,2026-09-25T14:50:36.109,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.7154,2026-09-25T14:50:36.119,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.7255,2026-09-25T14:50:36.130,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.7359,2026-09-25T14:50:36.140,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.01,31.0,0.0
112.746,2026-09-25T14:50:36.150,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.7562,2026-09-25T14:50:36.160,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.7663,2026-09-25T14:50:36.170,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.7764,2026-09-25T14:50:36.181,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.3,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.7866,2026-09-25T14:50:36.191,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.7966,2026-09-25T14:50:36.201,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1001.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8068,2026-09-25T14:50:36.211,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8169,2026-09-25T14:50:36.221,step_ch2,d=300,0,300,38833.0,34743.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.827,2026-09-25T14:50:36.231,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8373,2026-09-25T14:50:36.241,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8474,2026-09-25T14:50:36.251,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8575,2026-09-25T14:50:36.262,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8676,2026-09-25T14:50:36.272,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8777,2026-09-25T14:50:36.282,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,12.9,13.8,5.012,31.0,0.0
112.8879,2026-09-25T14:50:36.292,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,13.0,13.8,5.014,31.0,0.0
112.898,2026-09-25T14:50:36.302,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.7,13.0,13.8,5.014,31.0,0.0
112.9081,2026-09-25T14:50:36.312,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9183,2026-09-25T14:50:36.322,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9284,2026-09-25T14:50:36.333,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.939,2026-09-25T14:50:36.343,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1005.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9492,2026-09-25T14:50:36.353,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9593,2026-09-25T14:50:36.363,step_ch2,d=300,0,300,38833.0,34785.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9695,2026-09-25T14:50:36.374,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9796,2026-09-25T14:50:36.384,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9898,2026-09-25T14:50:36.394,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
112.9999,2026-09-25T14:50:36.404,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
113.01,2026-09-25T14:50:36.414,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
113.0201,2026-09-25T14:50:36.424,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,5.014,31.0,0.0
113.0303,2026-09-25T14:50:36.435,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.0407,2026-09-25T14:50:36.445,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.0508,2026-09-25T14:50:36.455,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.061,2026-09-25T14:50:36.465,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.071,2026-09-25T14:50:36.475,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.0811,2026-09-25T14:50:36.485,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1004.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.0913,2026-09-25T14:50:36.495,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1001.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.1014,2026-09-25T14:50:36.505,step_ch2,d=300,0,300,38833.0,34827.0,0.0,1001.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.1115,2026-09-25T14:50:36.516,step_ch2,d=300,0,300,38833.0,34870.0,0.0,1001.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.1216,2026-09-25T14:50:36.526,step_ch2,d=300,0,300,38833.0,34870.0,0.0,1001.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
113.1317,2026-09-25T14:50:36.536,step_ch2,d=300,0,300,38833.0,34870.0,0.0,1001.0,0.0,-2.2,-0.1,1.6,13.0,13.8,4.995,31.0,0.0
