t,x,y,v,w,rpm1,rpm2,ff,V
61.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
61.986,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
61.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
61.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.047,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.106,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.115,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.116,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.166,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.227,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.286,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.347,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.406,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.466,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.527,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.586,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.646,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.706,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.766,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.827,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.886,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.946,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
62.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.006,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.067,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.127,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.186,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.246,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.257,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.307,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.366,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.426,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.486,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.496,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.547,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.606,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.615,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.615,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.666,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.727,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.786,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.847,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.906,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.916,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.916,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.966,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.976,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
63.976,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.027,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.035,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.035,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.086,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.146,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.157,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.207,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.217,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.217,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.267,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.276,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.276,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.327,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.386,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.446,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.506,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.517,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.517,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.567,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.576,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.576,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.626,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.686,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.746,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.806,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.866,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.926,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.986,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
64.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.046,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.106,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.116,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.116,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.166,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.227,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.286,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.346,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.406,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.466,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.527,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.586,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.646,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.706,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.766,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.827,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.886,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.946,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
65.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.006,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.066,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.127,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.187,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.246,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.306,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.315,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.316,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.366,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.376,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.427,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.436,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.486,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.495,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.495,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.546,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.556,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.606,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.615,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.615,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.666,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.676,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.677,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.727,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.736,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.786,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.795,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.796,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.846,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.856,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.906,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.915,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.916,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.966,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.978,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
66.978,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.028,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.036,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.036,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.086,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.096,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.146,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.156,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.206,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.216,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.216,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.266,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.277,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.277,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.327,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.336,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.386,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.396,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.446,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.456,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.506,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.518,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.518,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.568,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.576,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.577,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.627,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.636,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.687,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.696,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.746,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.756,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.807,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.816,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.866,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.876,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.877,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.927,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.936,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.986,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
67.996,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.047,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.056,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.106,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.117,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.117,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.167,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.176,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.227,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.236,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.286,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.296,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.346,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.356,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.406,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.416,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.466,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.476,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.477,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.527,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.536,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.586,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.596,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.646,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.656,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.706,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.716,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.766,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.776,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.826,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.836,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.886,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.896,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.946,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
68.956,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.006,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.016,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.066,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.076,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.126,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.136,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.186,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.196,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.246,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
69.256,-6.9459,-4.2258,0.0,0.0,0.0,0.0,16,5.9
